央视,#genre#
台灣戲劇台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn22
台灣最前線,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii209
台灣真善美,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii241
台灣第一等,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii239
台灣靈異事件,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii150
台灣靈異事件-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/ppceKQJinXgxZcXEVr8V2olAbrVIx6JkpqRw5hYWAFMrj7nzuQ72FKUg9oF3kNmw/index.m3u8?token=u4LDHis0bYQNunC12O2JDw&expires=1764569968&token1=ni6gwdejGqIF7wxeSi4Tyw&expires1=1764598768&refer=OWJlOGRiZDktNDM5NS00MDhlLTgzY2MtZjQ4MjczZjIwZjVk&y=1996
台視,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv066
台視新聞,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv051
台视,https://smt.passwdword.xyz/Smart.php?id=ttv_taiwan
台视新闻,https://smt.passwdword.xyz/Smart.php?id=ttvnews_twn
台视综合台,https://smt.passwdword.xyz/Smart.php?id=ttvzhonghe
史上最強弟子兼一(中文版),https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii180
同學！搞什麼鬼-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/KsXt7WFS9J4r0gIPoAG7ejiHz8j-dpyEv67-EEKf4Bo32oai1YSWmNacIJuolInePF7DkeDGQAkSNZvvbyuM1g%3d%3d/index.m3u8?token=cTYbB0MqHWH__Vz4o1Pczg&expires=1764570489&token1=TjkrQ9Zw7gtlRktEps4Mww&expires1=1764599289&refer=NDdkZmI2YjEtN2NhMS00NjMwLTg3NjktZDA1YjVhNzdjM2Mw&y=2019
向風而行《11/5即將下架》,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii118
哆啦A夢-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/job2v9Hh1Io2HrojxA2U9HZQXZEk0VM1dL_pC7vTDr3Jfp27pef8cTwM-uy549J2/index.m3u8?token=zpqiLeVrO8G8Cg2gc8ncMA&expires=1764570600&token1=-ZTZ9G9detf-QXXmAGKEPQ&expires1=1764599400&refer=NmFhNTJjYWQtNGUyNy00YjRiLWJlNjMtMGU5ODQxYjRjZDI5&y=2019
啦啦隊獨家專訪,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii88
回到20歲,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii145
國外電影精選-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/O9IvfU7CJun194622DihRhA94DxvNLcUQi53iW2lmGQ_RC445b9nT4dAEqyn93yg/index.m3u8?token=yyX5N-L0GmCzXcRy4JzmtA&expires=1764570071&token1=s2ihgvjUcRVKwsjn23AiGA&expires1=1764598871&refer=ZmI5YmNjODctYzNjNS00NTMyLTg1ZDAtMGJkNzg5Zjc3MmIx&y=2025
國會頻道1,https://4gtvmobile-mozai.4gtv.tv/SBAv6pQCIlr_P4fUfwrteOtv87GnpqhwqGCmEI_g2BI%3d/index.m3u8?token=C9KU4RzdFSD2NDOFwuY4Rw&expires=1764569828&token1=yTPfDW9XOeSjNT3cvUSjQg&expires1=1764569828&refer=Yzc2ZGMzOGMtMTAxZS00MzUyLTgwZGQtMWI3MjllMjIxNDY3&y=0
國會頻道1台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv084
國會頻道2,https://4gtvmobile-mozai.4gtv.tv/R0Z0XOKg-MInStHgQciEWkV2yGnvqi4MySX0KDhXXsg%3d/index.m3u8?token=0uPNwdDkX2vvBcsCIgyxfw&expires=1764569835&token1=4JWXr6vep-9LRQovPKCEaA&expires1=1764569835&refer=M2JhNzIxOTItODgzYS00ZDg2LThlMGYtMzI2NGEzNTRiNTIz&y=0
國會頻道2台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv085
國民大會,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii208
國色芳華,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii108
國際大小事,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii55
在異世界獲得超強能力的我，在現實世界照樣無敵～等級提升改變人生命運～,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii162
城市獵人,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii186
夏日陽光海浪聲,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii254
夏目友人帳,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii174
多情城市-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/aRXFJnd_oTkmD71hBK1xKfi5gmbYR0aUT9WJ6cY6FtEHmcS50h2hR8eiwoaY5QoJI0Hto26o7t0cdQp40eUi2Q%3d%3d/index.m3u8?token=8cb5eEJrx7QFX6of3TqUHg&expires=1764570012&token1=tkPkHCA3Yiz9eadBXn6usw&expires1=1764598812&refer=ZjAxYWVlMDktNjgyZS00ZmU0LThiMmItMGZkYTUxYzg1YThl&y=2020
大兵日記-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/vLFXD213kn2UAyE-RVcljDow-PHszhYKIiLODK3w5TEW5J90zbCm8wKM_ugAUCK_/index.m3u8?token=uFCx2tHo9KPJaSMFQiJftw&expires=1764570199&token1=pEft-y18L5yr1uWQLNlInA&expires1=1764598999&refer=NDNkNDY2ODMtYjgzYi00OGQ3LTk5NDktODBjNzczODllZTBj&y=1990
大愛精選-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/Dl3HLq4AbVk8TQEkH51eIFcr8woaKexobyQkX6PmgL2FGcLQD3GhEl7hGJZfRWnC/index.m3u8?token=42-_W1Jni0vqYGXdPDCNpw&expires=1764570090&token1=05OkmPaiQiTEsUxT4LPhnw&expires1=1764598890&refer=MTc2NDVmYWYtMGI4YS00OTNjLTgzMjItODY2ZDkyZmE5M2Ez&y=2021
大新聞大爆卦,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii201
大湾区卫视,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=GBTV
大湾区卫视,https://ofiii.passwdword.xyz/mytv265.php?id=GBTV
大湾区卫视,https://smt.passwdword.xyz/Smart.php?id=nanfang_twn
大爱二台,https://smt.passwdword.xyz/Smart.php?id=daai2_twn
大爱电视,https://smt.passwdword.xyz/Smart.php?id=daai_twn
大自然流水聲,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii255
天才衝衝衝,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii135
天才衝衝衝-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/z3JvCXmwyy7Kc1VXeYqqhkK0fkcjTalXwH2rOPGwMqFLXfH5WP-qBsz7l_sAOK3LLYmc2GXGroeUv1zTQmUbxw%3d%3d/index.m3u8?token=-MWAEBcPXhXpSHvlNWB0ag&expires=1764570251&token1=DEG-IQGN2I0NIYpuB_tBSQ&expires1=1764599051&refer=ZTZiNDM1ZjUtNjQ2OC00ZDk1LWFlMzItMWY2MTljM2ExZjQ5&y=2024
天映经典,https://smt.passwdword.xyz/Smart.php?id=Celestial2
天映经典频道,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CCCM
天映经典频道,https://ofiii.passwdword.xyz/mytv265.php?id=CCCM
女人我最大,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii137
女人我最大-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/aJ0JXomSivXl2vHrf9lJG_6GiUYcxMukymMxzXuXGDY78WO5bfZxcfxCguw7hIA87qONA5_9n2MU2Co1A2VPow%3d%3d/index.m3u8?token=v0SlIFrBwBQyc2B5_Jhxzg&expires=1764570278&token1=jr_AWxk_drlHhA_lHrb3WQ&expires1=1764599078&refer=OTU1ZWRmMmMtNGY5Ni00MWZlLThmNTYtYTEyOTIwZmEwMmZl&y=2025
女力故事館-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/EaH8rzTnvTo5uTt2jDmhObxBZqQM7GbGHdd4bHGrPu6YLfQ11D04KEwtbLi59Aw247gr01rJ2Mg4o8I8LSGyYw%3d%3d/index.m3u8?token=lToTQ9m13im9pM7AD9gQmQ&expires=1764570235&token1=Be2O4hp7kHoVyaZGeSB4aw&expires1=1764599035&refer=ZDBiZjNkMDQtYWQ2Mi00NDQ5LWFiMGUtZWQ4MWFhMDFiOTg3&y=2025
好搭檔,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii147
好消息,https://4gtvmobile-mozai.4gtv.tv/V5R2kAIoVm8pTscyiKgfbeNxA2Qi-He7a7fHoQJekUo%3d/index.m3u8?token=FpZxTiU5y77Kkse8mNrWGQ&expires=1764569749&token1=kGN73B5JpKwFqcEAgMq60Q&expires1=1764569749&refer=NTA0M2IxMDktMTIwZi00YzlhLTlkODUtNDkzYWY4NGZmNzU5&y=0
好消息,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-ftv16
好消息2台,https://4gtvmobile-mozai.4gtv.tv/rEDiIkJnrei_9V8K3uyqxuHCJLr-r-pnCKTw74g_wvs%3d/index.m3u8?token=nw5EN-5srEiwpkthXNaM_Q&expires=1764569757&token1=cXZ0MnBWpRXQlIKJyKhSRw&expires1=1764569757&refer=YzZiZGUzOTMtMmVjOC00ZDEzLTk4ZjUtNThkN2RkNmI2Yzlh&y=0
好消息2台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-ftv17
好消息2台,https://smt.passwdword.xyz/Smart.php?id=good2_twn
好莱坞电影台,https://smt.passwdword.xyz/Smart.php?id=hollywoodmovies_twn
好莱坞电影台,https://smt.passwdword.xyz/Smart.php?id=hollywoodmovies_twn
姊妹亮起來-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/VxYPIWPoLR9Flv4vNSFWUdzY9iHDEKEvlDZIV6XTKhVwtl17g8gXcACX8lsi0WsoUaWUlvGd0IkbiBEN5Mqozw%3d%3d/index.m3u8?token=L1q-PheCKoN0N05F3G9JJA&expires=1764570340&token1=FMbEedtmEzJSWC4MXftTlA&expires1=1764599140&refer=NDQyNTEwMGQtYWE5Yy00OTIzLWEzZjYtMWRhYmNkZGMyODRl&y=2022
威廉沈歡樂送,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii139
威廉沈歡樂送-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/np2kfVCeFoWKBs9IFT746ja7gfyYQU3uIfO9iAJjkKcseWKKu1qxlFKD7Iv-qmYcUbaoa4SWXXN79QZu9t9LZA%3d%3d/index.m3u8?token=pfI8olOkpS2taYvreyg7Mg&expires=1764570316&token1=wIN-Gq-BW9D775U8_73zrQ&expires1=1764599116&refer=MzBjMWQ3NGEtZWRlNC00ZjQ2LTlhNDUtZWVkZDBkYzIwODMw&y=2025
娛樂百分百-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/7V7az3vYHd2m38h86JwspnSyR3qSrfCq5q_TyZpSZzBwhTW24UJast0gHhYrC5ZUXWHP8uOM2fjGHZogAxm88Q%3d%3d/index.m3u8?token=6G_sCSv0DHNQvp1JHjUqgQ&expires=1764570348&token1=RH2cDN2PRNrtcYqlRWDzmg&expires1=1764599148&refer=ZWZkZTBiYWYtNWQ1OS00ZDQ2LTkwMTMtNDdhMzMzMTU0NmJi&y=2024
娱乐新闻台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CTVE
娱乐新闻台,https://ofiii.passwdword.xyz/mytv265.php?id=CTVE
客家好劇-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/h9emyJvn9-Dz_S3lGK58Qq28BmhC0SexVs_UvspE_WlU47XTQa0UpM6ECCCmeULE/index.m3u8?token=0huCKCxFSVuqwazU84CELQ&expires=1764569940&token1=zC2FWYd1bJsXi4nzOpVJcw&expires1=1764598740&refer=MWM3YjQzNmMtMmIwYi00NDFmLWJiOGEtYzIwZjU2Y2Y4YmJh&y=2023
客家電視台,https://4gtvmobile-mozai.4gtv.tv/vHjC4ubahsMpOsrBUkAlzPEaSSq8hO2PzIOqRd_zpfQ%3d/index.m3u8?token=6EWYM0aOcRC3Mwp09ELEWA&expires=1764568983&token1=rARp2xG4Aj48Ex1xb_oAVg&expires1=1764568983&refer=Y2I4MzQxZWMtY2VlOC00OTA3LTgwZGYtMjJkZGNlYWZkYzQx&y=0
寰宇新聞台,https://4gtvmobile-mozai.4gtv.tv/c6zS-y53gFQdQ2skCPsc_50HSPgoz9BMHEp4mB03VLI%3d/index.m3u8?token=9Z_gSe8KZUMZyZz5Il-pGg&expires=1764569257&token1=8WUzzTQoZ6ORCq6B5yo_-w&expires1=1764569257&refer=OWE2NjEzNWItN2RhZS00ODQzLWI4ZDgtNzFlNDI4ZjcxNzVl&y=0
寰宇新聞台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn14
寰宇新聞台灣台,https://4gtvmobile-mozai.4gtv.tv/zGL8qYhykXZcDIXX6BnSkY_ZlMfwrrGgmb4oiziOn6w%3d/index.m3u8?token=S0F-gYD3CmUwBob-mAb2eA&expires=1764569263&token1=T_FO6F_3NzyrVdr-BRe3KQ&expires1=1764569263&refer=NmVjN2IzMjYtMTliMS00NzJlLWI3MjEtYzRlYjE4MTAzOTA2&y=0
寰宇新聞台灣台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv156
寰宇新闻台,https://smt.passwdword.xyz/Smart.php?id=huanyuxinwen_twn
寰宇財經台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv158
寰宇财经台,https://smt.passwdword.xyz/Smart.php?id=huanyutaiwan_twn
小兒子-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/S2bNbgp2IOaUZ-DgK0YnElNJR1P-yGWeQg6dSnGmfXSNDklQSkpN71HYZFGdlL4K/index.m3u8?token=ey8X9sJhaTihHOTSvG3oTA&expires=1764570640&token1=HfueZuhBBtg2Xi_yg38dGQ&expires1=1764599440&refer=Zjk4NTMxMWItZjk4My00Yzc4LWJlZTctYjFjOWRjZDljNTU4&y=2022
小資女孩向前衝-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/769gwB5A6rG1V20dCScVXCd2bAMPZhHYDzWj15g8mi54YzNeCDXxknZ8hh_qFawM/index.m3u8?token=2b-1CBYme-ChZdTWJ8YSWA&expires=1764570116&token1=ieF9lwnafCGTqowNMTx_cw&expires1=1764598916&refer=OWUwYmUyNjItZDI4ZS00MWU2LWI5NDAtMGMyNDhmYzcyZDlm&y=2021
少康戰情室,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii207
尼克兒童頻道,https://4gtvmobile-mozai.4gtv.tv/X0CLBhjMC0amOkagXbTRnrg0h_uJZb_Tm3YJBZLAuY8%3d/index.m3u8?token=OwsKPQNWnlVqn5iXIQB7Rw&expires=1764569118&token1=KsEeVBi1WkaryIYFCBwE3Q&expires1=1764569118&refer=MDU5ZjNkMDktYmIwZS00OTA4LTljZGUtNWRlYWYyYWFjNjk2&y=0
市井豪門-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/R-pNj16JIuiTAAYYszbR2ZFDQkhH6Z3JcxEl-dPzkjmRl9u5grdOgRc0TTa5fNF1ByUu6fE3jukfScTwJVGA2w%3d%3d/index.m3u8?token=0YkUZF5O7oEoeVJF36eTtQ&expires=1764569896&token1=GAE-Lbjt_dbgBEjsyfGuSw&expires1=1764598696&refer=ZGY5MTc3YTctYWE0MS00NjZiLWJkYTYtMDE4MWRkZjJkYjYy&y=2023
年代新闻台,https://smt.passwdword.xyz/Smart.php?id=niandainews_twn
幸福保衛戰-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/Yo8ZxXmp-qm8JtuL1TfY2h8cuCZN_2HvuCGSRWm2xNBYt9go4PGhog3to3fbgpU2/index.m3u8?token=k7PvnBaUVRG16D_O6N_WPw&expires=1764570479&token1=hAqJeVWT6-IVEeb20x2VOw&expires1=1764599279&refer=ZjE5MjZkNzgtYzE4ZC00ZDg4LWI4ZWYtMDk5MThiMzQ4NDhh&y=2020
幸福空間居家台,https://4gtvmobile-mozai.4gtv.tv/K2edp6kJZAf_w8r-pmMz7ciOx7U8Sz-7mpgsoMCNHWM%3d/index.m3u8?token=h6eDh7JlQJ1wxwx9iAJVdg&expires=1764569524&token1=8pmqvSDTnOxOChDjgAR7VA&expires1=1764569524&refer=YWNkMWMyYzEtZTRlYS00YmI2LThkN2QtNzQ0ZjQyODFiMTJm&y=0
廚神明星秀-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/swLyQeeXMvzKNpbPdKA3HlAQMXRFxYRepAOtSgCjGw-vPZ3teeGsONbPWyBwQfgT/index.m3u8?token=bWv_MeDMpcV9VBgciKen7w&expires=1764570447&token1=PfyZoZp3YF9AClQJ_pVraQ&expires1=1764599247&refer=ZWFlNzkxODYtNTg1Zi00YWQ2LWE1ZGQtYjU0MjQzMzAwN2U2&y=2024
影迷數位電影台,https://4gtvmobile-mozai.4gtv.tv/ORXNBibZTv4mGM4fboJVg1qlnrZu8y5Lqzg8NiLdpm0%3d/index.m3u8?token=yW9FB0JCz-0EBePfLf52jQ&expires=1764569714&token1=2V-i9T2bH11zAFt6SR40-w&expires1=1764569714&refer=MDNhYTE3YTYtMzQwZi00NzRlLTk1ZmMtZGJlZTgyMWI1MzYz&y=0
忍者亂太郎(中文版),https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii182
怪獸之王-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/rh7McpGGwXkXhWetwTeQl3F5y-cGBZMMXSfiNpoFppdNb0oQc7PcLfmYMXylqLK0/index.m3u8?token=KRkjbYQOBu_EBzOoq3NYzw&expires=1764570658&token1=0d80M2Vdm723gv71ADvstw&expires1=1764599458&refer=Njg3MjNmNzEtMjkzZS00YzkxLThmMGEtY2UyZjc1MDJiM2Vm&y=2021
怪醫黑傑克TV(中文版),https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii175
恐怖電影-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/6eDEOkSmwXouayo85llcXNK34aSG_w0vlCHFNlr9SsjA-SvDhFW62pKSBPiXaYEb/index.m3u8?token=cS7BsvID630cfcVW7KCEpg&expires=1764570132&token1=Fx4pzwBJb0DToIEeZ0ZO7g&expires1=1764598932&refer=YzY2NGRiODAtNmE2NC00NTI0LWFkM2QtMjdmNGE2OWQwMjQ5&y=2025
愛爾達娛樂台,https://4gtvmobile-mozai.4gtv.tv/tyM7V0H_pNZzwaVlCPnwVh3OeI4cJUTRSrdgz8CU6Bc%3d/index.m3u8?token=o7MfnnE1gLvmVCswnoLQ5Q&expires=1764569015&token1=fEXSaz67oGbBjQ1eexnjAw&expires1=1764569015&refer=YTI2NDBhZWEtMDljZS00MWQ4LWEzN2UtZjNhNjgxOGIyYzIx&y=0
懷舊經典電影-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/8U_51-r-oUvqiwRIqhaGjt4Z27JtWRKcyYf0RfVMG3HJ5610UwYRh2aWwT2gjINN/index.m3u8?token=EOzMn4wbPog6cHU7DMkVaQ&expires=1764569949&token1=r-Cp5N7mx6xSswB-TL7Urg&expires1=1764598749&refer=MDhhYzdmYmUtN2NiOS00MTFhLWI2YWItM2RiYTA3NGIwZjVk&y=2021
戏曲台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CCOC
戏曲台,https://ofiii.passwdword.xyz/mytv265.php?id=CCOC
我們這一家,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii166
我的婆婆怎麼那麼可愛,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii152
我的差評女友,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii121
我的成長-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/DiFoyyLXP1MVCH2bCYMCeA8n5B-KXusPs29Vqw8MOSMepDiWgz_QJTXETyiud4Yg/index.m3u8?token=sGSlFZwZoOmbo1GS7UGlrQ&expires=1764570393&token1=pCZM3eWMYQjTA6Lfo8QjXA&expires1=1764599193&refer=ZDVkYTNlY2MtNjM0NC00NGU3LTgxN2UtMmQ4ZjYxNDZkMmEw&y=2024
戲劇免費看 1台,https://4gtvmobile-mozai.4gtv.tv/scnjpftwLJSAIZ5ErBxulDfrjnC1ZrqeYX4FnUManMM%3d/index.m3u8?token=N87XOlv6jFGiGbxW2z2NNg&expires=1764569888&token1=l4bO5CEPCZ_VKECx1k6FoQ&expires1=1764569888&refer=NTJkZDVkYmItMzY4Mi00YmZhLWFiNDgtOTA3NTllMDBlZDkx&y=0
掏掏新聞,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii50
擁有超常技能的異世界流浪美食家,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii160
放鬆的爵士午後,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii252
文茜的世界周報,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii203
文茜的世界財經周報,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii205
新兵日記-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/z4aTH6MiVDz1Tk-2z1FQesuNzCe90aaLhtJxJzZfsCRSkF0TNlAJGKmcR-LvGRhe/index.m3u8?token=CTaVLLoDZrKJYCBHhdOdLA&expires=1764569974&token1=nNy79j0kunGzcfGjAadHTg&expires1=1764598774&refer=MDE1NTY1MWUtYmVlMy00YjI3LWI5NGUtZGVlNzgyZDgxODI1&y=2020
新忍者哈特利,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii184
新聞大白話,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii202
新聞觀測站,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii212
无线卫星亚洲台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CTS1
无线卫星亚洲台,https://ofiii.passwdword.xyz/mytv265.php?id=CTS1
无线卫星新闻台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CTSN
无线卫星新闻台,https://ofiii.passwdword.xyz/mytv265.php?id=CTSN
无线新闻,https://smt.passwdword.xyz/Smart.php?id=inews_twn
无线新闻台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=C
无线新闻台,https://ofiii.passwdword.xyz/mytv265.php?id=C
日劇一丁目-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/3XHUPA2brNbAiKF0y9jP3f1mWwGlRIVts_ih2x1c8LPSNL5gAx1EKHX3GdiHs9i3/index.m3u8?token=94Psq3P7HgeSkZjp8yCd3Q&expires=1764570218&token1=ksLSS2IRddqXaesBOQReKA&expires1=1764599018&refer=OGJkNDc1N2UtOGRlOC00OGQ4LTgxOWEtNDA5ZjA0ZTQ4NWE1&y=2025
日韓電影大賞-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/QFPd_J8wV3EplVT7fkdjHTWcwX5noiplcCJtbVbSSRBfvN2EpdS25FqdzUuDPVf7/index.m3u8?token=-6iqQ-5oXQTQ4xksJeXw1A&expires=1764570081&token1=fHkAhLRVgs4JGOYRsoLRuw&expires1=1764598881&refer=MGYwZGM1OGEtZWYxNC00ZGEzLTgxYjMtMjU2YTFhY2RhMzFi&y=2024
早餐中國,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii243
時尚運動X,https://4gtvmobile-mozai.4gtv.tv/QzqYcD9_816trVidFCGJiuxHM33K3_CAnz5XaSQty_U%3d/index.m3u8?token=Ij5kr63CxH5FisO7zz0baw&expires=1764569459&token1=9RHNAEPyX0ympLaWJSPSyw&expires1=1764569459&refer=ZDU5MmZlNGMtNmM2My00YzYzLWFlYmMtZTg0NDc2MGNjZDBk&y=0
智林體育台,https://4gtvmobile-mozai.4gtv.tv/X-IQUM25iQhQwOeKyZfZOh0yKTOM2ub92RhTlq1KU5w%3d/index.m3u8?token=mNPBpVLNCpfaKq7-JqfBHw&expires=1764569449&token1=ekCJXuNEq8zX8MvMXfW0Iw&expires1=1764569449&refer=NzU3NjZmOGYtZmU0MS00MTZmLWIxMmUtZmJjZDIxY2UxZGQ1&y=0
最愛韓星-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/w0DbzzvQtpVgH3rB5MOrH0F0NlnhfBSObLBP8QxAHDqCMv1w4IvZDwd9IYQm6Pjj/index.m3u8?token=ZHHAa0UfXoDB5KZBmiotNQ&expires=1764570438&token1=1Hvn9GmhXTx3D8ROKNn8Gg&expires1=1764599238&refer=ZjRmZWRkNzEtZDljNi00YTcwLThiNDAtMjNjNWNkYTgxMjlh&y=2024
月升之江,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii148
月嫂先生,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii124
月曜1起玩,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii141
有你的時光裡,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii120
木曜4超玩 一日系列,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii140
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011523/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=YanG-1989
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011523/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=BingCha
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011528/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=YanG-1989
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011528/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=BingCha
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011529/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=YanG-1989
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011529/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=BingCha
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011525/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=YanG-1989
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000020000011525/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=BingCha
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=YanG-1989
未知频道,http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=BingCha
村裡來了個暴走女外科,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii153
